-4.473152,55.91359
-4.47283,55.845145
-4.470249,55.842887
-4.470074,55.842995
-4.469553,55.843396
-4.468418,55.84336
-4.467718,55.843531
-4.46709,55.84393
-4.466799,55.844748
-4.466557,55.8443
-4.466557,55.844681
-4.466516,55.844484
-4.465604,55.908063
-4.457949,55.902958
-4.450282,55.904671
-4.449952,55.904229
-4.449905,55.903814
-4.449716,55.904114
-4.449547,55.9039
-4.449432,55.903833
-4.449235,55.904539
-4.448739,55.903729
-4.448441,55.904508
-4.447627,55.905078
-4.445552,55.850541
-4.445381,55.851481
-4.444817,55.851592
-4.444528,55.849623
-4.443621,55.851358
-4.442897,55.850048
-4.439048,36.711439
-4.438753,55.836321
-4.437403,55.835502
-4.437266,36.711068
-4.437145,36.711636
-4.435601,36.71253
-4.43507,55.863888
-4.432391,36.712756
-4.430446,55.911596
-4.429223,36.714723
-4.427836,36.714388
-4.427274,36.712571
-4.427056,36.713284
-4.426707,55.90693
-4.426594,55.844845
-4.426537,55.849211
-4.426385,55.847271
-4.426373,55.851126
-4.425838,55.849379
-4.425704,36.713396
-4.425654,55.849078
-4.425236,55.846704
-4.425082,36.716144
-4.424852,55.847191
-4.424781,55.90581
-4.424601,36.712958
-4.424167,36.715056
-4.424066,36.714026
-4.423985,55.905874
-4.42314,36.715728
-4.423117,36.71472
-4.422889,55.829275
-4.422281,55.845663
-4.421133,55.845798
-4.420372,55.842555
-4.419698,55.842583
-4.419472,36.723871
-4.418856,55.853584
-4.418786,36.719595
-4.418583,55.844607
-4.417901,55.853899
-4.417854,55.860663
-4.417711,55.860285
-4.417121,55.861041
-4.416582,55.861003
-4.41637,55.845414
-4.416357,36.723585
-4.416209,55.860982
-4.41602,36.720224
-4.415898,55.857831
-4.415839,55.860986
-4.415364,55.841722
-4.41534,36.720228
-4.415155,55.845815
-4.414921,55.855989
-4.414865,55.84139
-4.414852,55.842314
-4.41326,55.92131
-4.411903,36.720703
-4.411813,36.718379
-4.411569,36.716669
-4.410484,36.72325
-4.410034,36.719225
-4.409152,36.718092
-4.408261,36.720171
-4.406955,36.720999
-4.403912,55.901052
-4.403179,55.845932
-4.402503,55.901878
-4.402485,55.903928
-4.402342,55.901201
-4.402336,55.904192
-4.402151,55.902964
-4.40206,55.901666
-4.401926,55.905911
-4.401105,55.904119
-4.400637,55.904018
-4.39827,36.722936
-4.397841,55.903577
-4.397677,55.903876
-4.39738,55.90386
-4.397006,55.903704
-4.396736,36.723157
-4.39673,36.723625
-4.396448,55.90367
-4.396167,55.903676
-4.395054,55.903514
-4.394521,55.903503
-4.394094,55.903588
-4.393853,55.90321
-4.390629,55.892868
-4.388872,55.877993
-4.387867,55.87832
-4.387659,55.879354
-4.387224,55.879278
-4.386796,55.87622
-4.38656,55.878589
-4.386314,55.878726
-4.385868,55.879481
-4.385772,55.867173
-4.385711,55.879695
-4.385616,50.364945
-4.385224,50.36549
-4.38512,55.867177
-4.384819,55.878354
-4.383823,55.881292
-4.382644,55.88024
-4.379259,55.904431
-4.378545,55.904452
-4.37795,55.904458
-4.377525,55.904809
-4.377177,55.904806
-4.376302,55.90235
-4.375946,55.88914
-4.375029,55.902669
-4.374718,55.904026
-4.374576,55.879205
-4.374125,55.879181
-4.372592,55.818594
-4.371392,55.87807
-4.370858,55.878074
-4.369997,55.897127
-4.369973,55.878457
-4.368736,55.877232
-4.367358,55.876145
-4.367076,36.719088
-4.366483,55.875387
-4.366482,55.875456
-4.366258,55.875501
-4.365494,55.874927
-4.365376,55.875106
-4.364075,55.864512
-4.364002,36.719459
-4.363458,55.874614
-4.36327,55.865032
-4.362723,55.874733
-4.362152,55.874998
-4.362117,55.874015
-4.362106,55.874474
-4.361776,55.875209
-4.360691,55.874449
-4.360674,55.874363
-4.360467,55.872804
-4.360467,55.885824
-4.360388,55.874225
-4.35987,55.869808
-4.359798,55.873962
-4.359675,55.869936
-4.359469,55.870185
-4.359459,55.873811
-4.359343,55.885741
-4.35926,55.870188
-4.359026,55.905425
-4.358946,55.9059
-4.35894,55.87023
-4.358914,55.906141
-4.358784,55.873547
-4.358631,55.870237
-4.358215,55.906002
-4.358118,55.905619
-4.357927,55.872921
-4.357912,55.906047
-4.357895,55.872732
-4.357887,55.905643
-4.357863,55.872557
-4.357821,55.872441
-4.356921,55.867728
-4.356825,55.90575
-4.354479,36.717926
-4.345184,55.861403
-4.344441,55.861244
-4.343017,55.859778
-4.342816,55.861004
-4.34269,55.860207
-4.341956,55.860444
-4.341896,55.860798
-4.341841,55.860563
-4.34178,55.861254
-4.340729,55.861503
-4.340469,55.860962
-4.340039,55.861874
-4.339433,55.863073
-4.339207,55.864317
-4.339121,55.863461
-4.339063,55.864903
-4.339058,55.86357
-4.338973,55.863279
-4.338666,55.863687
-4.338252,55.864223
-4.337301,55.861974
-4.337261,55.864343
-4.336684,55.862854
-4.336569,55.863289
-4.336566,55.863026
-4.336427,55.863563
-4.336327,55.864708
-4.335914,55.863682
-4.335563,55.86366
-4.335541,55.863937
-4.333732,55.894463
-4.333528,55.894154
-4.332999,55.893805
-4.330094,55.972621
-4.329167,55.9725
-4.323694,55.852416
-4.323193,55.85235
-4.322558,55.891118
-4.322519,55.891739
-4.32238,55.852234
-4.322144,55.89181
-4.321857,55.852159
-4.321823,55.891085
-4.320124,55.88378
-4.319749,55.85127
-4.319605,55.882052
-4.319559,55.853212
-4.319094,55.853361
-4.316312,55.881579
-4.315725,55.883022
-4.31533,55.883236
-4.314722,55.882389
-4.314431,55.882422
-4.314286,55.882604
-4.313985,55.883305
-4.313626,55.880737
-4.313478,55.862649
-4.311799,55.883186
-4.311799,55.881841
-4.311231,55.883254
-4.308046,55.829926
-4.304806,55.86536
-4.301459,55.866468
-4.298173,55.866775
-4.298082,55.867014
-4.297006,55.865965
-4.296083,55.867275
-4.295971,55.866191
-4.295346,55.871553
-4.295056,55.86734
-4.294728,55.871369
-4.294624,55.871854
-4.294037,55.871197
-4.289973,55.82302
-4.289692,55.868936
-4.285097,55.926299
-4.284691,55.925892
-4.275793,55.855049
-4.275701,55.854653
-4.275637,55.854357
-4.274516,55.854474
-4.273738,55.826363
-4.272992,55.854439
-4.269679,55.864074
-4.268408,55.828391
-4.266555,55.839249
-4.266551,55.827325
-4.265764,55.839181
-4.264668,55.865409
-4.26343,55.82942
-4.262689,55.85843
-4.262607,55.829149
-4.262202,55.869362
-4.261008,55.858513
-4.260981,55.856901
-4.260167,55.865363
-4.259402,55.860249
-4.257022,55.860332
-4.253576,55.855359
-4.252542,55.858107
-4.252381,55.85884
-4.251773,51.681144
-4.250918,55.859111
-4.250891,55.856145
-4.250481,55.862343
-4.250137,55.857949
-4.248421,51.67988
-4.248379,55.858656
-4.246269,55.856913
-4.245332,55.856756
-4.244269,55.853876
-4.244169,55.85795
-4.237627,55.862124
-4.236141,55.863747
-4.233722,57.473349
-4.233545,57.473706
-4.23352,55.864497
-4.233078,55.864662
-4.23156,55.8743
-4.230959,55.975272
-4.230546,55.865293
-4.230235,55.865231
-4.229736,55.872822
-4.229577,55.872998
-4.229498,55.873141
-4.229288,55.873308
-4.221317,55.892826
-4.218283,55.894481
-4.21739,55.890648
-4.213504,50.409324
-4.213005,55.854519
-4.212964,50.409472
-4.209899,55.85584
-4.209107,55.85598
-4.202968,55.854763
-4.202946,55.855064
-4.197879,50.407168
-4.186909,51.682807
-4.17944,50.374074
-4.174783,51.680362
-4.17466,50.360182
-4.168652,50.412681
-4.164044,51.682232
-4.163586,50.360288
-4.163234,51.683313
-4.162939,51.681237
-4.162005,51.681134
-4.161083,51.684999
-4.160498,51.68151
-4.158953,51.680249
-4.156501,51.68298
-4.155445,50.369476
-4.153324,50.385454
-4.150102,50.368017
-4.147698,50.370444
-4.147561,50.371447
-4.144579,50.372751
-4.144399,50.371961
-4.14418,50.37234
-4.143994,50.373305
-4.143656,50.370817
-4.143446,50.371907
-4.14324,50.37364
-4.142573,50.363594
-4.141988,50.363646
-4.141304,50.373746
-4.141285,50.370063
-4.141116,50.372022
-4.141097,50.365077
-4.140597,50.373446
-4.140218,50.373289
-4.140206,50.364785
-4.139047,50.370083
-4.137429,50.374071
-4.136862,50.938407
-4.136719,50.367909
-4.136437,50.370364
-4.135662,50.368503
-4.134413,50.381127
-4.133543,50.407683
-4.131354,50.359824
-4.128258,50.367369
-4.128065,52.926469
-4.124371,50.36713
-4.092252,51.666846
-4.090725,50.359641
-4.089889,50.359453
-4.051848,50.387157
-4.020717,55.817894
-3.990676,55.790847
-3.990132,55.786573
-3.98955,55.788673
-3.989188,55.786718
-3.989169,55.788856
-3.948544,51.61828
-3.945723,51.6201
-3.945611,51.620328
-3.945245,51.616817
-3.94451,51.621257
-3.943196,51.619427
-3.938867,51.622295
-3.937909,51.621346
-3.936654,56.118934
-3.935208,51.620328
-3.922158,56.076141
-3.920456,50.388312
-3.844458,56.37039
-3.844316,56.371712
-3.843133,56.370297
-3.843018,56.370004
-3.84154,56.372841
-3.841159,56.372856
-3.840762,56.373058
-3.84058,56.001024
-3.84058,56.003177
-3.837552,56.380227
-3.836951,56.380193
-3.835902,56.372485
-3.833783,56.3667
-3.791319,56.113917
-3.791142,56.11586
-3.790787,56.113811
-3.790704,56.115686
-3.790471,56.115535
-3.77633,50.284237
-3.772375,55.678831
-3.771194,55.679507
-3.709625,56.295449
-3.707786,56.295982
-3.70748,56.295815
-3.706689,56.295979
-3.706107,56.296528
-3.613873,55.070875
-3.6113,55.069813
-3.61121,55.070296
-3.610869,55.070113
-3.610318,55.069011
-3.610237,55.066363
-3.590813,50.530041
-3.590331,50.530109
-3.583237,50.428772
-3.582432,50.428389
-3.561715,50.425719
-3.560069,50.424454
-3.552572,50.405266
-3.546758,55.902754
-3.545918,55.903026
-3.543578,55.90558
-3.524338,50.45829
-3.520824,50.457022
-3.518431,55.88211
-3.51438,50.394888
-3.512321,50.395839
-3.50967,55.885653
-3.496764,55.93056
-3.49601,50.700903
-3.494685,50.700161
-3.477146,55.934855
-3.475821,55.934931
-3.472297,55.934411
-3.470934,55.934263
-3.467326,55.934662
-3.462815,56.072266
-3.461463,48.745445
-3.460822,56.072035
-3.459317,56.071488
-3.459317,56.071488
-3.456705,56.397971
-3.45627,56.397213
-3.455597,56.071808
-3.455444,56.39801
-3.455388,56.071491
-3.455179,56.395457
-3.45464,56.071586
-3.444107,56.405289
-3.443261,48.803156
-3.44284,48.802366
-3.442724,48.801987
-3.440019,56.396787
-3.433678,56.396656
-3.432804,56.395841
-3.432672,56.39662
-3.431294,56.395183
-3.429773,56.395136
-3.42885,56.3951
-3.427681,56.397844
-3.427321,56.397306
-3.427101,56.396977
-3.426694,56.394922
-3.426651,56.396825
-3.42605,56.396911
-3.422853,56.39931
-3.414822,50.704795
-3.398112,55.991347
-3.366607,54.663612
-3.364933,54.663597
-3.360153,54.663981
-3.306131,55.961648
-3.291585,55.919195
-3.286322,55.954997
-3.281208,55.940826
-3.272048,51.404167
-3.271556,51.404453
-3.271343,55.965651
-3.271153,51.403714
-3.270915,51.404874
-3.26979,51.404635
-3.2688,51.405835
-3.266631,51.407222
-3.265516,51.406005
-3.263018,51.406949
-3.262118,48.747173
-3.261048,48.745218
-3.258563,55.966773
-3.254002,55.971963
-3.253874,55.971817
-3.252514,55.97164
-3.252176,55.971227
-3.249849,51.645017
-3.247177,55.95701
-3.246871,48.775136
-3.244285,48.776868
-3.233242,48.785152
-3.232156,48.778303
-3.23125,51.606839
-3.231163,51.604185
-3.231069,55.940688
-3.230503,51.604847
-3.230453,48.787364
-3.229144,48.786301
-3.226966,51.610937
-3.225512,48.788001
-3.223351,48.786074
-3.22307,55.905206
-3.222556,55.942321
-3.221902,55.905787
-3.219367,55.943105
-3.21772,55.942564
-3.217377,51.571845
-3.210762,55.949327
-3.210722,55.92424
-3.20962,55.929118
-3.209537,55.930859
-3.20913,55.961156
-3.207678,55.951094
-3.207361,55.957207
-3.204575,55.952379
-3.204435,55.952225
-3.2026,55.952511
-3.2011,55.952789
-3.200085,55.952669
-3.198084,55.94731
-3.198,55.953312
-3.197535,55.935356
-3.196847,55.952925
-3.196276,55.935462
-3.195348,55.94848
-3.194704,55.953834
-3.193956,55.958298
-3.192674,55.953639
-3.192544,55.948634
-3.192092,55.949735
-3.190919,55.949154
-3.190756,55.957265
-3.190724,55.947277
-3.190619,55.947214
-3.18979,55.953493
-3.188296,55.950323
-3.187419,55.944541
-3.18703,55.953765
-3.184029,55.949449
-3.181734,55.962964
-3.181575,55.970159
-3.18126,55.961517
-3.17991,55.977862
-3.179033,55.942857
-3.177323,55.975884
-3.177024,51.483028
-3.1768,55.974546
-3.174703,55.971643
-3.173882,55.952269
-3.173714,55.952052
-3.16977,55.97507
-3.168469,55.971797
-3.16759,55.97357
-3.159618,56.111243
-3.151278,48.733218
-3.147016,55.959525
-3.146305,55.959816
-3.137369,55.922554
-3.136851,55.922973
-3.134098,55.920932
-3.133745,55.922074
-3.133314,54.599276
-3.126318,52.074211
-3.116504,55.953265
-3.114821,55.953038
-3.111427,55.950395
-3.107125,55.953306
-3.07003,58.643352
-3.063308,53.555154
-3.062723,53.556358
-3.061457,53.557706
-3.061302,53.556785
-3.060846,53.556397
-3.05714,53.793349
-3.056678,54.995977
-3.055326,53.823335
-3.055185,53.793439
-3.054543,53.81792
-3.054382,53.813081
-3.054081,53.822898
-3.053856,53.812448
-3.053384,53.816318
-3.053373,53.813486
-3.053129,53.818747
-3.052847,53.815292
-3.052214,53.820903
-3.052161,53.815634
-3.051828,53.812606
-3.051335,53.812201
-3.050508,53.820663
-3.050112,53.820175
-3.049875,53.823266
-3.048985,53.819276
-3.048609,53.820346
-3.047869,53.822594
-3.047815,54.873329
-3.047354,53.821486
-3.045212,48.777663
-3.04423,48.778349
-3.032436,56.467537
-3.026854,53.49208
-3.025746,53.492775
-3.024392,53.492152
-3.014323,48.821444
-3.009457,53.646178
-3.005788,53.646166
-3.002602,53.647543
-2.99941,53.410224
-2.971646,56.461806
-2.971587,56.46128
-2.954067,53.255984
-2.954041,53.255942
-2.945921,53.518569
-2.944652,54.543953
-2.943504,53.514838
-2.943488,53.51632
-2.94263,53.517014
-2.938221,54.894985
-2.937821,54.895923
-2.937247,54.895218
-2.935631,54.884876
-2.93533,54.8936
-2.935163,54.897712
-2.934653,54.899339
-2.93409,54.897033
-2.933908,54.893751
-2.931424,53.515674
-2.931182,53.506675
-2.899017,53.278951
-2.898994,53.278087
-2.898889,53.277991
-2.898298,53.278075
-2.897992,53.27719
-2.896812,53.213249
-2.887948,53.567862
-2.887446,53.567579
-2.88618,53.568585
-2.885908,53.566524
-2.885817,53.264768
-2.885431,53.26443
-2.884826,53.263822
-2.884755,53.567778
-2.884323,53.22787
-2.883738,53.567526
-2.880713,53.569356
-2.87378,54.071327
-2.873775,54.070673
-2.873467,54.072078
-2.873421,54.071746
-2.87079,54.072906
-2.868786,54.072843
-2.821131,54.612355
-2.817146,51.287329
-2.760499,51.432845
-2.739434,53.452128
-2.738745,53.452379
-2.738691,53.452901
-2.738315,53.451249
-2.736982,53.451116
-2.736025,53.761889
-2.719631,52.057313
-2.717571,52.056139
-2.717507,52.054978
-2.715597,52.059022
-2.714567,52.057748
-2.705096,53.757929
-2.704348,53.757378
-2.703777,53.758531
-2.703655,53.756965
-2.702749,53.759653
-2.701988,53.756897
-2.700144,53.761096
-2.7,53.759899
-2.699732,53.757965
-2.699444,53.760398
-2.699403,53.760068
-2.699107,51.159962
-2.698198,53.758898
-2.697456,53.756468
-2.696191,53.760992
-2.665246,42.852399
-2.66441,42.851566
-2.637577,51.444469
-2.63597,51.435804
-2.631576,50.941518
-2.630794,50.941052
-2.627894,50.942225
-2.62599,50.940856
-2.624208,50.940595
-2.601351,51.416139
-2.600455,51.416873
-2.600053,51.416847
-2.599699,51.416514
-2.598685,51.415401
-2.597803,51.441234
-2.595075,53.388484
-2.594286,51.446568
-2.594139,51.456465
-2.594019,53.388378
-2.591357,51.456397
-2.591202,51.458018
-2.591053,51.456532
-2.590355,53.399042
-2.590008,53.399902
-2.589418,51.458655
-2.588498,53.398611
-2.588482,51.416658
-2.588321,51.416392
-2.58779,51.458818
-2.58705,53.396736
-2.586924,53.395861
-2.586718,51.417142
-2.586524,53.395855
-2.58639,53.394084
-2.574601,51.508402
-2.571384,51.413507
-2.571188,51.413463
-2.563053,51.450968
-2.561655,51.449288
-2.560694,51.44833
-2.560492,51.448085
-2.559987,51.447437
-2.528587,53.27351
-2.527631,54.322388
-2.526909,54.323196
-2.525954,54.324032
-2.523425,57.664649
-2.516566,56.00279
-2.515684,50.949887
-2.515009,50.948651
-2.514113,56.000492
-2.512626,50.945369
-2.505862,53.265092
-2.480719,51.497913
-2.480441,51.497937
-2.455831,50.611935
-2.453856,50.609375
-2.436293,50.545672
-2.412274,51.054793
-2.409246,51.057541
-2.403474,53.383209
-2.399531,53.238523
-2.366373,53.753176
-2.366267,53.753226
-2.365816,51.383784
-2.365639,53.753295
-2.364119,53.755183
-2.363743,53.754524
-2.363294,53.144113
-2.347768,53.464401
-2.345899,53.466065
-2.344881,53.46491
-2.343203,55.777896
-2.301095,53.093718
-2.297553,53.400703
-2.297545,53.400586
-2.282594,53.403339
-2.282419,53.403478
-2.282321,53.403382
-2.255301,53.387379
-2.25507,53.387609
-2.254803,53.387553
-2.25372,53.487333
-2.253065,53.387942
-2.247737,51.864027
-2.244043,53.481103
-2.242423,53.480905
-2.242158,53.791731
-2.24042,53.481341
-2.240216,53.481322
-2.238424,53.370325
-2.237831,53.479366
-2.237689,53.370196
-2.237608,53.46826
-2.23758,53.467363
-2.235695,53.370153
-2.234779,53.469048
-2.234376,53.370169
-2.234092,53.479438
-2.234022,53.479385
-2.2335,53.370221
-2.232464,53.369999
-2.228834,53.369873
-2.216754,53.440677
-2.216393,53.440629
-2.215674,53.376589
-2.214841,53.376437
-2.21474,53.37631
-2.213656,53.375701
-2.21363,53.375569
-2.205334,56.968505
-2.201386,53.357443
-2.200988,53.357333
-2.200558,53.357252
-2.187502,53.007037
-2.186247,53.003234
-2.184691,53.006792
-2.184252,53.00767
-2.184058,53.003151
-2.183468,53.003848
-2.16204,53.411153
-2.16006,53.343008
-2.159782,53.343073
-2.158683,53.412574
-2.133552,52.98842
-2.125589,52.583849
-2.125562,52.584082
-2.125423,52.583914
-2.123687,53.551745
-2.12309,53.551614
-2.123064,53.554069
-2.121863,53.552178
-2.121448,53.553748
-2.121291,53.552374
-2.121024,53.55324
-2.098399,52.570006
-2.093301,53.490348
-2.09245,53.491237
-2.076328,51.902648
-2.075711,51.90232
-2.075673,51.901907
-2.073138,51.899507
-2.058985,53.481822
-2.058211,53.481734
-2.0537,52.448868
-2.051933,52.338462
-2.050603,52.338613
-2.050259,52.447323
-1.995163,50.761218
-1.994653,50.760412
-1.993897,50.759686
-1.988933,50.740078
-1.9876,50.736098
-1.984148,50.71464
-1.982195,50.733964
-1.979867,50.717442
-1.97914,52.58896
-1.974615,50.717279
-1.973966,50.727915
-1.97235,52.59552
-1.97228,52.59527
-1.97175,52.59569
-1.934577,52.68251
-1.924925,54.544638
-1.924871,54.544784
-1.922994,54.544727
-1.922599,54.544689
-1.916422,52.473583
-1.908231,52.479592
-1.908123,52.480781
-1.907351,52.476912
-1.905323,52.48182
-1.905103,52.477863
-1.903349,52.477788
-1.902233,52.480186
-1.899766,52.480859
-1.899734,52.478102
-1.89467,52.433893
-1.893232,52.477135
-1.893176,52.991573
-1.89306,52.479409
-1.88363,50.722031
-1.876849,50.721188
-1.859511,53.723821
-1.858047,53.721701
-1.857655,53.721717
-1.828301,52.533512
-1.827696,51.180317
-1.797097,51.068227
-1.794405,51.069348
-1.789822,52.415525
-1.786936,51.55936
-1.782145,51.558807
-1.759175,53.541787
-1.713697,52.613319
-1.709055,52.194406
-1.705678,52.192862
-1.697677,52.632646
-1.691937,52.63262
-1.61981,54.970568
-1.61867,54.9702
-1.616638,54.969151
-1.610414,54.972781
-1.609124,54.973099
-1.608647,54.973137
-1.608384,54.973953
-1.607748,54.973559
-1.601483,53.744668
-1.601339,53.744828
-1.599646,53.745066
-1.585651,52.281117
-1.579159,54.777021
-1.577536,54.778837
-1.575716,54.777585
-1.569597,55.183199
-1.564921,54.178463
-1.553219,54.523955
-1.552664,54.523723
-1.552288,50.947643
-1.548074,53.802894
-1.547849,53.804693
-1.546269,54.522153
-1.545886,53.79887
-1.54447,53.797945
-1.544448,53.795239
-1.544341,53.799131
-1.544098,53.799806
-1.543515,53.795873
-1.542099,53.803768
-1.541836,53.993742
-1.540881,53.993892
-1.54065,53.801386
-1.540285,53.795379
-1.540283,53.794796
-1.539961,53.994132
-1.539802,53.799134
-1.53977,53.799966
-1.538419,53.798091
-1.538386,53.795638
-1.53815,53.79958
-1.537689,53.796158
-1.5345,53.79509
-1.533537,53.798908
-1.533515,53.798065
-1.532947,54.898466
-1.532325,53.797419
-1.532126,54.901326
-1.531654,54.901179
-1.530723,54.900419
-1.515098,52.408937
-1.514861,52.409562
-1.511921,52.407574
-1.511185,52.406144
-1.51021,52.411552
-1.508494,52.407928
-1.507279,52.406774
-1.507224,53.825568
-1.50539,53.827022
-1.504352,53.839733
-1.49934,53.839949
-1.497249,53.835001
-1.485751,53.023454
-1.483883,53.023083
-1.483734,53.023865
-1.481269,53.023074
-1.480129,53.023748
-1.478831,51.209138
-1.478576,53.022877
-1.478482,53.023332
-1.477987,52.925103
-1.477822,52.919642
-1.47676,52.919357
-1.476535,52.919053
-1.47499,52.919027
-1.474121,52.918885
-1.473541,52.921627
-1.472973,53.380199
-1.472417,52.747466
-1.472033,53.381103
-1.470666,53.382823
-1.467909,53.380877
-1.467029,53.379969
-1.465944,53.463123
-1.463805,54.947977
-1.435679,54.997503
-1.435065,54.999138
-1.434449,54.998832
-1.433362,52.916659
-1.431406,54.999907
-1.431099,52.915731
-1.430945,54.999832
-1.41542,54.999927
-1.415294,55.000106
-1.415225,54.999543
-1.415219,50.901179
-1.414277,54.999362
-1.414189,50.908161
-1.413142,54.998473
-1.4117,50.905766
-1.41093,50.908241
-1.410599,54.997014
-1.41026,54.997103
-1.409984,50.90912
-1.409587,50.902322
-1.409391,54.996555
-1.409013,54.996317
-1.408632,50.905584
-1.408533,50.897121
